Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities
837,Armenia,,2020-02-29,0.0,0.0
838,Armenia,,2020-03-01,1.0,0.0
839,Armenia,,2020-03-02,1.0,0.0
840,Armenia,,2020-03-03,1.0,0.0
841,Armenia,,2020-03-04,1.0,0.0
842,Armenia,,2020-03-05,1.0,0.0
843,Armenia,,2020-03-06,1.0,0.0
844,Armenia,,2020-03-07,1.0,0.0
845,Armenia,,2020-03-08,1.0,0.0
846,Armenia,,2020-03-09,1.0,0.0
847,Armenia,,2020-03-10,1.0,0.0
848,Armenia,,2020-03-11,1.0,0.0
849,Armenia,,2020-03-12,4.0,0.0
850,Armenia,,2020-03-13,8.0,0.0
851,Armenia,,2020-03-14,18.0,0.0
852,Armenia,,2020-03-15,26.0,0.0
853,Armenia,,2020-03-16,52.0,0.0
854,Armenia,,2020-03-17,78.0,0.0
855,Armenia,,2020-03-18,84.0,0.0
856,Armenia,,2020-03-19,115.0,0.0
857,Armenia,,2020-03-20,136.0,0.0
858,Armenia,,2020-03-21,160.0,0.0
859,Armenia,,2020-03-22,194.0,0.0
860,Armenia,,2020-03-23,235.0,0.0
861,Armenia,,2020-03-24,249.0,0.0
862,Armenia,,2020-03-25,265.0,0.0
863,Armenia,,2020-03-26,290.0,1.0
864,Armenia,,2020-03-27,329.0,1.0
865,Armenia,,2020-03-28,407.0,1.0
866,Armenia,,2020-03-29,424.0,3.0
867,Armenia,,2020-03-30,482.0,3.0
868,Armenia,,2020-03-31,532.0,3.0
869,Armenia,,2020-04-01,571.0,4.0
870,Armenia,,2020-04-02,663.0,7.0
871,Armenia,,2020-04-03,736.0,7.0
872,Armenia,,2020-04-04,770.0,7.0
873,Armenia,,2020-04-05,822.0,7.0
874,Armenia,,2020-04-06,833.0,8.0
875,Armenia,,2020-04-07,853.0,8.0
876,Armenia,,2020-04-08,881.0,9.0
913,Australia,Australian Capital Territory,2020-01-22,0.0,0.0
914,Australia,Australian Capital Territory,2020-01-23,0.0,0.0
915,Australia,Australian Capital Territory,2020-01-24,0.0,0.0
916,Australia,Australian Capital Territory,2020-01-25,0.0,0.0
917,Australia,Australian Capital Territory,2020-01-26,0.0,0.0
918,Australia,Australian Capital Territory,2020-01-27,0.0,0.0
919,Australia,Australian Capital Territory,2020-01-28,0.0,0.0
920,Australia,Australian Capital Territory,2020-01-29,0.0,0.0
921,Australia,Australian Capital Territory,2020-01-30,0.0,0.0
922,Australia,Australian Capital Territory,2020-01-31,0.0,0.0
923,Australia,Australian Capital Territory,2020-02-01,0.0,0.0
924,Australia,Australian Capital Territory,2020-02-02,0.0,0.0
925,Australia,Australian Capital Territory,2020-02-03,0.0,0.0
926,Australia,Australian Capital Territory,2020-02-04,0.0,0.0
927,Australia,Australian Capital Territory,2020-02-05,0.0,0.0
928,Australia,Australian Capital Territory,2020-02-06,0.0,0.0
929,Australia,Australian Capital Territory,2020-02-07,0.0,0.0
930,Australia,Australian Capital Territory,2020-02-08,0.0,0.0
931,Australia,Australian Capital Territory,2020-02-09,0.0,0.0
932,Australia,Australian Capital Territory,2020-02-10,0.0,0.0
933,Australia,Australian Capital Territory,2020-02-11,0.0,0.0
934,Australia,Australian Capital Territory,2020-02-12,0.0,0.0
935,Australia,Australian Capital Territory,2020-02-13,0.0,0.0
936,Australia,Australian Capital Territory,2020-02-14,0.0,0.0
937,Australia,Australian Capital Territory,2020-02-15,0.0,0.0
938,Australia,Australian Capital Territory,2020-02-16,0.0,0.0
939,Australia,Australian Capital Territory,2020-02-17,0.0,0.0
940,Australia,Australian Capital Territory,2020-02-18,0.0,0.0
941,Australia,Australian Capital Territory,2020-02-19,0.0,0.0
942,Australia,Australian Capital Territory,2020-02-20,0.0,0.0
943,Australia,Australian Capital Territory,2020-02-21,0.0,0.0
944,Australia,Australian Capital Territory,2020-02-22,0.0,0.0
945,Australia,Australian Capital Territory,2020-02-23,0.0,0.0
946,Australia,Australian Capital Territory,2020-02-24,0.0,0.0
947,Australia,Australian Capital Territory,2020-02-25,0.0,0.0
948,Australia,Australian Capital Territory,2020-02-26,0.0,0.0
949,Australia,Australian Capital Territory,2020-02-27,0.0,0.0
950,Australia,Australian Capital Territory,2020-02-28,0.0,0.0
951,Australia,Australian Capital Territory,2020-02-29,0.0,0.0
952,Australia,Australian Capital Territory,2020-03-01,0.0,0.0
953,Australia,Australian Capital Territory,2020-03-02,0.0,0.0
954,Australia,Australian Capital Territory,2020-03-03,0.0,0.0
955,Australia,Australian Capital Territory,2020-03-04,0.0,0.0
956,Australia,Australian Capital Territory,2020-03-05,0.0,0.0
957,Australia,Australian Capital Territory,2020-03-06,0.0,0.0
958,Australia,Australian Capital Territory,2020-03-07,0.0,0.0
959,Australia,Australian Capital Territory,2020-03-08,0.0,0.0
960,Australia,Australian Capital Territory,2020-03-09,0.0,0.0
961,Australia,Australian Capital Territory,2020-03-10,0.0,0.0
962,Australia,Australian Capital Territory,2020-03-11,0.0,0.0
963,Australia,Australian Capital Territory,2020-03-12,0.0,0.0
964,Australia,Australian Capital Territory,2020-03-13,1.0,0.0
965,Australia,Australian Capital Territory,2020-03-14,1.0,0.0
966,Australia,Australian Capital Territory,2020-03-15,1.0,0.0
967,Australia,Australian Capital Territory,2020-03-16,2.0,0.0
968,Australia,Australian Capital Territory,2020-03-17,2.0,0.0
969,Australia,Australian Capital Territory,2020-03-18,3.0,0.0
970,Australia,Australian Capital Territory,2020-03-19,4.0,0.0
971,Australia,Australian Capital Territory,2020-03-20,6.0,0.0
972,Australia,Australian Capital Territory,2020-03-21,9.0,0.0
973,Australia,Australian Capital Territory,2020-03-22,19.0,0.0
974,Australia,Australian Capital Territory,2020-03-23,32.0,0.0
975,Australia,Australian Capital Territory,2020-03-24,39.0,0.0
976,Australia,Australian Capital Territory,2020-03-25,39.0,0.0
977,Australia,Australian Capital Territory,2020-03-26,53.0,0.0
978,Australia,Australian Capital Territory,2020-03-27,62.0,0.0
979,Australia,Australian Capital Territory,2020-03-28,71.0,0.0
980,Australia,Australian Capital Territory,2020-03-29,77.0,0.0
981,Australia,Australian Capital Territory,2020-03-30,78.0,1.0
982,Australia,Australian Capital Territory,2020-03-31,80.0,1.0
983,Australia,Australian Capital Territory,2020-04-01,84.0,1.0
984,Australia,Australian Capital Territory,2020-04-02,87.0,1.0
985,Australia,Australian Capital Territory,2020-04-03,91.0,1.0
986,Australia,Australian Capital Territory,2020-04-04,93.0,2.0
987,Australia,Australian Capital Territory,2020-04-05,96.0,2.0
988,Australia,Australian Capital Territory,2020-04-06,96.0,2.0
989,Australia,Australian Capital Territory,2020-04-07,96.0,2.0
990,Australia,Australian Capital Territory,2020-04-08,99.0,2.0
1027,Australia,New South Wales,2020-01-22,0.0,0.0
1028,Australia,New South Wales,2020-01-23,0.0,0.0
1029,Australia,New South Wales,2020-01-24,0.0,0.0
1030,Australia,New South Wales,2020-01-25,0.0,0.0
1031,Australia,New South Wales,2020-01-26,3.0,0.0
1032,Australia,New South Wales,2020-01-27,4.0,0.0
1033,Australia,New South Wales,2020-01-28,4.0,0.0
1034,Australia,New South Wales,2020-01-29,4.0,0.0
1035,Australia,New South Wales,2020-01-30,4.0,0.0
1036,Australia,New South Wales,2020-01-31,4.0,0.0
1037,Australia,New South Wales,2020-02-01,4.0,0.0
1038,Australia,New South Wales,2020-02-02,4.0,0.0
1039,Australia,New South Wales,2020-02-03,4.0,0.0
1040,Australia,New South Wales,2020-02-04,4.0,0.0
1041,Australia,New South Wales,2020-02-05,4.0,0.0
1042,Australia,New South Wales,2020-02-06,4.0,0.0
1043,Australia,New South Wales,2020-02-07,4.0,0.0
1044,Australia,New South Wales,2020-02-08,4.0,0.0
1045,Australia,New South Wales,2020-02-09,4.0,0.0
1046,Australia,New South Wales,2020-02-10,4.0,0.0
1047,Australia,New South Wales,2020-02-11,4.0,0.0
1048,Australia,New South Wales,2020-02-12,4.0,0.0
1049,Australia,New South Wales,2020-02-13,4.0,0.0
1050,Australia,New South Wales,2020-02-14,4.0,0.0
1051,Australia,New South Wales,2020-02-15,4.0,0.0
1052,Australia,New South Wales,2020-02-16,4.0,0.0
1053,Australia,New South Wales,2020-02-17,4.0,0.0
1054,Australia,New South Wales,2020-02-18,4.0,0.0
1055,Australia,New South Wales,2020-02-19,4.0,0.0
1056,Australia,New South Wales,2020-02-20,4.0,0.0
1057,Australia,New South Wales,2020-02-21,4.0,0.0
1058,Australia,New South Wales,2020-02-22,4.0,0.0
1059,Australia,New South Wales,2020-02-23,4.0,0.0
1060,Australia,New South Wales,2020-02-24,4.0,0.0
1061,Australia,New South Wales,2020-02-25,4.0,0.0
1062,Australia,New South Wales,2020-02-26,4.0,0.0
1063,Australia,New South Wales,2020-02-27,4.0,0.0
1064,Australia,New South Wales,2020-02-28,4.0,0.0
1065,Australia,New South Wales,2020-02-29,4.0,0.0
1066,Australia,New South Wales,2020-03-01,6.0,0.0
1067,Australia,New South Wales,2020-03-02,6.0,0.0
1068,Australia,New South Wales,2020-03-03,13.0,0.0
1069,Australia,New South Wales,2020-03-04,22.0,1.0
1070,Australia,New South Wales,2020-03-05,22.0,1.0
1071,Australia,New South Wales,2020-03-06,26.0,1.0
1072,Australia,New South Wales,2020-03-07,28.0,1.0
1073,Australia,New South Wales,2020-03-08,38.0,2.0
1074,Australia,New South Wales,2020-03-09,48.0,2.0
1075,Australia,New South Wales,2020-03-10,55.0,2.0
1076,Australia,New South Wales,2020-03-11,65.0,2.0
1077,Australia,New South Wales,2020-03-12,65.0,2.0
1078,Australia,New South Wales,2020-03-13,92.0,2.0
1079,Australia,New South Wales,2020-03-14,112.0,2.0
1080,Australia,New South Wales,2020-03-15,134.0,2.0
1081,Australia,New South Wales,2020-03-16,171.0,2.0
1082,Australia,New South Wales,2020-03-17,210.0,4.0
1083,Australia,New South Wales,2020-03-18,267.0,5.0
1084,Australia,New South Wales,2020-03-19,307.0,5.0
1085,Australia,New South Wales,2020-03-20,353.0,6.0
1086,Australia,New South Wales,2020-03-21,436.0,6.0
1087,Australia,New South Wales,2020-03-22,669.0,6.0
1088,Australia,New South Wales,2020-03-23,669.0,6.0
1089,Australia,New South Wales,2020-03-24,818.0,7.0
1090,Australia,New South Wales,2020-03-25,1029.0,7.0
1091,Australia,New South Wales,2020-03-26,1219.0,7.0
1092,Australia,New South Wales,2020-03-27,1405.0,7.0
1093,Australia,New South Wales,2020-03-28,1617.0,8.0
1094,Australia,New South Wales,2020-03-29,1791.0,8.0
1095,Australia,New South Wales,2020-03-30,2032.0,8.0
1096,Australia,New South Wales,2020-03-31,2032.0,8.0
1097,Australia,New South Wales,2020-04-01,2182.0,9.0
1098,Australia,New South Wales,2020-04-02,2298.0,10.0
1099,Australia,New South Wales,2020-04-03,2389.0,12.0
1100,Australia,New South Wales,2020-04-04,2493.0,12.0
1101,Australia,New South Wales,2020-04-05,2580.0,16.0
1102,Australia,New South Wales,2020-04-06,2637.0,18.0
1103,Australia,New South Wales,2020-04-07,2686.0,21.0
1104,Australia,New South Wales,2020-04-08,2734.0,21.0
1141,Australia,Northern Territory,2020-01-22,0.0,0.0
1142,Australia,Northern Territory,2020-01-23,0.0,0.0
1143,Australia,Northern Territory,2020-01-24,0.0,0.0
1144,Australia,Northern Territory,2020-01-25,0.0,0.0
1145,Australia,Northern Territory,2020-01-26,0.0,0.0
1146,Australia,Northern Territory,2020-01-27,0.0,0.0
1147,Australia,Northern Territory,2020-01-28,0.0,0.0
1148,Australia,Northern Territory,2020-01-29,0.0,0.0
1149,Australia,Northern Territory,2020-01-30,0.0,0.0
1150,Australia,Northern Territory,2020-01-31,0.0,0.0
1151,Australia,Northern Territory,2020-02-01,0.0,0.0
1152,Australia,Northern Territory,2020-02-02,0.0,0.0
1153,Australia,Northern Territory,2020-02-03,0.0,0.0
1154,Australia,Northern Territory,2020-02-04,0.0,0.0
1155,Australia,Northern Territory,2020-02-05,0.0,0.0
1156,Australia,Northern Territory,2020-02-06,0.0,0.0
1157,Australia,Northern Territory,2020-02-07,0.0,0.0
1158,Australia,Northern Territory,2020-02-08,0.0,0.0
1159,Australia,Northern Territory,2020-02-09,0.0,0.0
1160,Australia,Northern Territory,2020-02-10,0.0,0.0
1161,Australia,Northern Territory,2020-02-11,0.0,0.0
1162,Australia,Northern Territory,2020-02-12,0.0,0.0
1163,Australia,Northern Territory,2020-02-13,0.0,0.0
1164,Australia,Northern Territory,2020-02-14,0.0,0.0
1165,Australia,Northern Territory,2020-02-15,0.0,0.0
1166,Australia,Northern Territory,2020-02-16,0.0,0.0
1167,Australia,Northern Territory,2020-02-17,0.0,0.0
1168,Australia,Northern Territory,2020-02-18,0.0,0.0
1169,Australia,Northern Territory,2020-02-19,0.0,0.0
1170,Australia,Northern Territory,2020-02-20,0.0,0.0
1171,Australia,Northern Territory,2020-02-21,0.0,0.0
1172,Australia,Northern Territory,2020-02-22,0.0,0.0
1173,Australia,Northern Territory,2020-02-23,0.0,0.0
1174,Australia,Northern Territory,2020-02-24,0.0,0.0
1175,Australia,Northern Territory,2020-02-25,0.0,0.0
1176,Australia,Northern Territory,2020-02-26,0.0,0.0
1177,Australia,Northern Territory,2020-02-27,0.0,0.0
1178,Australia,Northern Territory,2020-02-28,0.0,0.0
1179,Australia,Northern Territory,2020-02-29,0.0,0.0
1180,Australia,Northern Territory,2020-03-01,0.0,0.0
1181,Australia,Northern Territory,2020-03-02,0.0,0.0
1182,Australia,Northern Territory,2020-03-03,0.0,0.0
1183,Australia,Northern Territory,2020-03-04,1.0,0.0
1184,Australia,Northern Territory,2020-03-05,1.0,0.0
1185,Australia,Northern Territory,2020-03-06,0.0,0.0
1186,Australia,Northern Territory,2020-03-07,0.0,0.0
1187,Australia,Northern Territory,2020-03-08,0.0,0.0
1188,Australia,Northern Territory,2020-03-09,0.0,0.0
1189,Australia,Northern Territory,2020-03-10,1.0,0.0
1190,Australia,Northern Territory,2020-03-11,1.0,0.0
1191,Australia,Northern Territory,2020-03-12,1.0,0.0
1192,Australia,Northern Territory,2020-03-13,1.0,0.0
1193,Australia,Northern Territory,2020-03-14,1.0,0.0
1194,Australia,Northern Territory,2020-03-15,1.0,0.0
1195,Australia,Northern Territory,2020-03-16,1.0,0.0
1196,Australia,Northern Territory,2020-03-17,1.0,0.0
1197,Australia,Northern Territory,2020-03-18,1.0,0.0
1198,Australia,Northern Territory,2020-03-19,1.0,0.0
1199,Australia,Northern Territory,2020-03-20,3.0,0.0
1200,Australia,Northern Territory,2020-03-21,3.0,0.0
1201,Australia,Northern Territory,2020-03-22,5.0,0.0
1202,Australia,Northern Territory,2020-03-23,5.0,0.0
1203,Australia,Northern Territory,2020-03-24,6.0,0.0
1204,Australia,Northern Territory,2020-03-25,6.0,0.0
1205,Australia,Northern Territory,2020-03-26,12.0,0.0
1206,Australia,Northern Territory,2020-03-27,12.0,0.0
1207,Australia,Northern Territory,2020-03-28,15.0,0.0
1208,Australia,Northern Territory,2020-03-29,15.0,0.0
1209,Australia,Northern Territory,2020-03-30,15.0,0.0
1210,Australia,Northern Territory,2020-03-31,17.0,0.0
1211,Australia,Northern Territory,2020-04-01,19.0,0.0
1212,Australia,Northern Territory,2020-04-02,21.0,0.0
1213,Australia,Northern Territory,2020-04-03,22.0,0.0
1214,Australia,Northern Territory,2020-04-04,26.0,0.0
1215,Australia,Northern Territory,2020-04-05,27.0,0.0
1216,Australia,Northern Territory,2020-04-06,28.0,0.0
1217,Australia,Northern Territory,2020-04-07,28.0,0.0
1218,Australia,Northern Territory,2020-04-08,28.0,0.0
1255,Australia,Queensland,2020-01-22,0.0,0.0
1256,Australia,Queensland,2020-01-23,0.0,0.0
1257,Australia,Queensland,2020-01-24,0.0,0.0
1258,Australia,Queensland,2020-01-25,0.0,0.0
1259,Australia,Queensland,2020-01-26,0.0,0.0
1260,Australia,Queensland,2020-01-27,0.0,0.0
1261,Australia,Queensland,2020-01-28,0.0,0.0
1262,Australia,Queensland,2020-01-29,1.0,0.0
1263,Australia,Queensland,2020-01-30,3.0,0.0
1264,Australia,Queensland,2020-01-31,2.0,0.0
1265,Australia,Queensland,2020-02-01,3.0,0.0
1266,Australia,Queensland,2020-02-02,2.0,0.0
1267,Australia,Queensland,2020-02-03,2.0,0.0
1268,Australia,Queensland,2020-02-04,3.0,0.0
1269,Australia,Queensland,2020-02-05,3.0,0.0
1270,Australia,Queensland,2020-02-06,4.0,0.0
1271,Australia,Queensland,2020-02-07,5.0,0.0
1272,Australia,Queensland,2020-02-08,5.0,0.0
1273,Australia,Queensland,2020-02-09,5.0,0.0
1274,Australia,Queensland,2020-02-10,5.0,0.0
1275,Australia,Queensland,2020-02-11,5.0,0.0
1276,Australia,Queensland,2020-02-12,5.0,0.0
1277,Australia,Queensland,2020-02-13,5.0,0.0
1278,Australia,Queensland,2020-02-14,5.0,0.0
1279,Australia,Queensland,2020-02-15,5.0,0.0
1280,Australia,Queensland,2020-02-16,5.0,0.0
1281,Australia,Queensland,2020-02-17,5.0,0.0
1282,Australia,Queensland,2020-02-18,5.0,0.0
1283,Australia,Queensland,2020-02-19,5.0,0.0
1284,Australia,Queensland,2020-02-20,5.0,0.0
1285,Australia,Queensland,2020-02-21,5.0,0.0
1286,Australia,Queensland,2020-02-22,5.0,0.0
1287,Australia,Queensland,2020-02-23,5.0,0.0
1288,Australia,Queensland,2020-02-24,5.0,0.0
1289,Australia,Queensland,2020-02-25,5.0,0.0
1290,Australia,Queensland,2020-02-26,5.0,0.0
1291,Australia,Queensland,2020-02-27,5.0,0.0
1292,Australia,Queensland,2020-02-28,5.0,0.0
1293,Australia,Queensland,2020-02-29,9.0,0.0
1294,Australia,Queensland,2020-03-01,9.0,0.0
1295,Australia,Queensland,2020-03-02,9.0,0.0
1296,Australia,Queensland,2020-03-03,11.0,0.0
1297,Australia,Queensland,2020-03-04,11.0,0.0
1298,Australia,Queensland,2020-03-05,13.0,0.0
1299,Australia,Queensland,2020-03-06,13.0,0.0
1300,Australia,Queensland,2020-03-07,13.0,0.0
1301,Australia,Queensland,2020-03-08,15.0,0.0
1302,Australia,Queensland,2020-03-09,15.0,0.0
1303,Australia,Queensland,2020-03-10,18.0,0.0
1304,Australia,Queensland,2020-03-11,20.0,0.0
1305,Australia,Queensland,2020-03-12,20.0,0.0
1306,Australia,Queensland,2020-03-13,35.0,0.0
1307,Australia,Queensland,2020-03-14,46.0,0.0
1308,Australia,Queensland,2020-03-15,61.0,0.0
1309,Australia,Queensland,2020-03-16,68.0,0.0
1310,Australia,Queensland,2020-03-17,78.0,0.0
1311,Australia,Queensland,2020-03-18,94.0,0.0
1312,Australia,Queensland,2020-03-19,144.0,0.0
1313,Australia,Queensland,2020-03-20,184.0,0.0
1314,Australia,Queensland,2020-03-21,221.0,0.0
1315,Australia,Queensland,2020-03-22,259.0,0.0
1316,Australia,Queensland,2020-03-23,319.0,0.0
1317,Australia,Queensland,2020-03-24,397.0,0.0
1318,Australia,Queensland,2020-03-25,443.0,0.0
1319,Australia,Queensland,2020-03-26,493.0,1.0
1320,Australia,Queensland,2020-03-27,555.0,1.0
1321,Australia,Queensland,2020-03-28,625.0,1.0
1322,Australia,Queensland,2020-03-29,656.0,2.0
1323,Australia,Queensland,2020-03-30,689.0,2.0
1324,Australia,Queensland,2020-03-31,743.0,2.0
1325,Australia,Queensland,2020-04-01,781.0,2.0
1326,Australia,Queensland,2020-04-02,835.0,4.0
1327,Australia,Queensland,2020-04-03,873.0,4.0
1328,Australia,Queensland,2020-04-04,900.0,4.0
1329,Australia,Queensland,2020-04-05,907.0,4.0
1330,Australia,Queensland,2020-04-06,921.0,4.0
1331,Australia,Queensland,2020-04-07,934.0,4.0
1332,Australia,Queensland,2020-04-08,943.0,4.0
1369,Australia,South Australia,2020-01-22,0.0,0.0
1370,Australia,South Australia,2020-01-23,0.0,0.0
1371,Australia,South Australia,2020-01-24,0.0,0.0
1372,Australia,South Australia,2020-01-25,0.0,0.0
1373,Australia,South Australia,2020-01-26,0.0,0.0
1374,Australia,South Australia,2020-01-27,0.0,0.0
1375,Australia,South Australia,2020-01-28,0.0,0.0
1376,Australia,South Australia,2020-01-29,0.0,0.0
1377,Australia,South Australia,2020-01-30,0.0,0.0
1378,Australia,South Australia,2020-01-31,0.0,0.0
1379,Australia,South Australia,2020-02-01,1.0,0.0
1380,Australia,South Australia,2020-02-02,2.0,0.0
1381,Australia,South Australia,2020-02-03,2.0,0.0
1382,Australia,South Australia,2020-02-04,2.0,0.0
1383,Australia,South Australia,2020-02-05,2.0,0.0
1384,Australia,South Australia,2020-02-06,2.0,0.0
1385,Australia,South Australia,2020-02-07,2.0,0.0
1386,Australia,South Australia,2020-02-08,2.0,0.0
1387,Australia,South Australia,2020-02-09,2.0,0.0
1388,Australia,South Australia,2020-02-10,2.0,0.0
1389,Australia,South Australia,2020-02-11,2.0,0.0
1390,Australia,South Australia,2020-02-12,2.0,0.0
1391,Australia,South Australia,2020-02-13,2.0,0.0
1392,Australia,South Australia,2020-02-14,2.0,0.0
1393,Australia,South Australia,2020-02-15,2.0,0.0
1394,Australia,South Australia,2020-02-16,2.0,0.0
1395,Australia,South Australia,2020-02-17,2.0,0.0
1396,Australia,South Australia,2020-02-18,2.0,0.0
1397,Australia,South Australia,2020-02-19,2.0,0.0
1398,Australia,South Australia,2020-02-20,2.0,0.0
1399,Australia,South Australia,2020-02-21,2.0,0.0
1400,Australia,South Australia,2020-02-22,2.0,0.0
1401,Australia,South Australia,2020-02-23,2.0,0.0
1402,Australia,South Australia,2020-02-24,2.0,0.0
1403,Australia,South Australia,2020-02-25,2.0,0.0
1404,Australia,South Australia,2020-02-26,2.0,0.0
1405,Australia,South Australia,2020-02-27,2.0,0.0
1406,Australia,South Australia,2020-02-28,2.0,0.0
1407,Australia,South Australia,2020-02-29,3.0,0.0
1408,Australia,South Australia,2020-03-01,3.0,0.0
1409,Australia,South Australia,2020-03-02,3.0,0.0
1410,Australia,South Australia,2020-03-03,3.0,0.0
1411,Australia,South Australia,2020-03-04,5.0,0.0
1412,Australia,South Australia,2020-03-05,5.0,0.0
1413,Australia,South Australia,2020-03-06,7.0,0.0
1414,Australia,South Australia,2020-03-07,7.0,0.0
1415,Australia,South Australia,2020-03-08,7.0,0.0
1416,Australia,South Australia,2020-03-09,7.0,0.0
1417,Australia,South Australia,2020-03-10,7.0,0.0
1418,Australia,South Australia,2020-03-11,9.0,0.0
1419,Australia,South Australia,2020-03-12,9.0,0.0
1420,Australia,South Australia,2020-03-13,16.0,0.0
1421,Australia,South Australia,2020-03-14,19.0,0.0
1422,Australia,South Australia,2020-03-15,20.0,0.0
1423,Australia,South Australia,2020-03-16,29.0,0.0
1424,Australia,South Australia,2020-03-17,29.0,0.0
1425,Australia,South Australia,2020-03-18,37.0,0.0
1426,Australia,South Australia,2020-03-19,42.0,0.0
1427,Australia,South Australia,2020-03-20,50.0,0.0
1428,Australia,South Australia,2020-03-21,67.0,0.0
1429,Australia,South Australia,2020-03-22,100.0,0.0
1430,Australia,South Australia,2020-03-23,134.0,0.0
1431,Australia,South Australia,2020-03-24,170.0,0.0
1432,Australia,South Australia,2020-03-25,170.0,0.0
1433,Australia,South Australia,2020-03-26,235.0,0.0
1434,Australia,South Australia,2020-03-27,257.0,0.0
1435,Australia,South Australia,2020-03-28,287.0,0.0
1436,Australia,South Australia,2020-03-29,299.0,0.0
1437,Australia,South Australia,2020-03-30,305.0,0.0
1438,Australia,South Australia,2020-03-31,337.0,0.0
1439,Australia,South Australia,2020-04-01,367.0,0.0
1440,Australia,South Australia,2020-04-02,367.0,0.0
1441,Australia,South Australia,2020-04-03,396.0,0.0
1442,Australia,South Australia,2020-04-04,407.0,0.0
1443,Australia,South Australia,2020-04-05,407.0,0.0
1444,Australia,South Australia,2020-04-06,411.0,0.0
1445,Australia,South Australia,2020-04-07,411.0,1.0
1446,Australia,South Australia,2020-04-08,415.0,2.0
1483,Australia,Tasmania,2020-01-22,0.0,0.0
1484,Australia,Tasmania,2020-01-23,0.0,0.0
1485,Australia,Tasmania,2020-01-24,0.0,0.0
1486,Australia,Tasmania,2020-01-25,0.0,0.0
1487,Australia,Tasmania,2020-01-26,0.0,0.0
1488,Australia,Tasmania,2020-01-27,0.0,0.0
1489,Australia,Tasmania,2020-01-28,0.0,0.0
1490,Australia,Tasmania,2020-01-29,0.0,0.0
1491,Australia,Tasmania,2020-01-30,0.0,0.0
1492,Australia,Tasmania,2020-01-31,0.0,0.0
1493,Australia,Tasmania,2020-02-01,0.0,0.0
1494,Australia,Tasmania,2020-02-02,0.0,0.0
1495,Australia,Tasmania,2020-02-03,0.0,0.0
1496,Australia,Tasmania,2020-02-04,0.0,0.0
1497,Australia,Tasmania,2020-02-05,0.0,0.0
1498,Australia,Tasmania,2020-02-06,0.0,0.0
1499,Australia,Tasmania,2020-02-07,0.0,0.0
1500,Australia,Tasmania,2020-02-08,0.0,0.0
1501,Australia,Tasmania,2020-02-09,0.0,0.0
1502,Australia,Tasmania,2020-02-10,0.0,0.0
1503,Australia,Tasmania,2020-02-11,0.0,0.0
1504,Australia,Tasmania,2020-02-12,0.0,0.0
1505,Australia,Tasmania,2020-02-13,0.0,0.0
1506,Australia,Tasmania,2020-02-14,0.0,0.0
1507,Australia,Tasmania,2020-02-15,0.0,0.0
1508,Australia,Tasmania,2020-02-16,0.0,0.0
1509,Australia,Tasmania,2020-02-17,0.0,0.0
1510,Australia,Tasmania,2020-02-18,0.0,0.0
1511,Australia,Tasmania,2020-02-19,0.0,0.0
1512,Australia,Tasmania,2020-02-20,0.0,0.0
1513,Australia,Tasmania,2020-02-21,0.0,0.0
1514,Australia,Tasmania,2020-02-22,0.0,0.0
1515,Australia,Tasmania,2020-02-23,0.0,0.0
1516,Australia,Tasmania,2020-02-24,0.0,0.0
1517,Australia,Tasmania,2020-02-25,0.0,0.0
1518,Australia,Tasmania,2020-02-26,0.0,0.0
1519,Australia,Tasmania,2020-02-27,0.0,0.0
1520,Australia,Tasmania,2020-02-28,0.0,0.0
1521,Australia,Tasmania,2020-02-29,0.0,0.0
1522,Australia,Tasmania,2020-03-01,0.0,0.0
1523,Australia,Tasmania,2020-03-02,1.0,0.0
1524,Australia,Tasmania,2020-03-03,1.0,0.0
1525,Australia,Tasmania,2020-03-04,1.0,0.0
1526,Australia,Tasmania,2020-03-05,1.0,0.0
1527,Australia,Tasmania,2020-03-06,1.0,0.0
1528,Australia,Tasmania,2020-03-07,1.0,0.0
1529,Australia,Tasmania,2020-03-08,2.0,0.0
1530,Australia,Tasmania,2020-03-09,2.0,0.0
1531,Australia,Tasmania,2020-03-10,2.0,0.0
1532,Australia,Tasmania,2020-03-11,3.0,0.0
1533,Australia,Tasmania,2020-03-12,3.0,0.0
1534,Australia,Tasmania,2020-03-13,5.0,0.0
1535,Australia,Tasmania,2020-03-14,5.0,0.0
1536,Australia,Tasmania,2020-03-15,6.0,0.0
1537,Australia,Tasmania,2020-03-16,7.0,0.0
1538,Australia,Tasmania,2020-03-17,7.0,0.0
1539,Australia,Tasmania,2020-03-18,10.0,0.0
1540,Australia,Tasmania,2020-03-19,10.0,0.0
1541,Australia,Tasmania,2020-03-20,10.0,0.0
1542,Australia,Tasmania,2020-03-21,16.0,0.0
1543,Australia,Tasmania,2020-03-22,22.0,0.0
1544,Australia,Tasmania,2020-03-23,28.0,0.0
1545,Australia,Tasmania,2020-03-24,28.0,0.0
1546,Australia,Tasmania,2020-03-25,36.0,0.0
1547,Australia,Tasmania,2020-03-26,47.0,0.0
1548,Australia,Tasmania,2020-03-27,47.0,0.0
1549,Australia,Tasmania,2020-03-28,62.0,0.0
